id,customer_id,channel_id,score,comment,responded_at_date,responded_at_time
2202,706,1,10,Tardó un poco más de lo esperado,2024-03-21,16:23:52
2203,1169,1,8,Atención muy buena,2024-07-06,14:59:35
2204,618,2,6,,2025-01-22,14:04:21
2205,1404,1,9,Todo perfecto,2024-08-14,14:09:09
2206,1462,2,1,Muy conforme con la calidad,2025-01-09,07:07:24
2207,525,1,10,Tardó un poco más de lo esperado,2024-10-09,05:56:39
2208,574,1,4,Podría mejorar el empaque,2024-01-14,04:46:08
2209,681,1,0,Atención muy buena,2025-04-22,01:16:49
2210,748,1,3,Todo perfecto,2024-04-26,15:20:56
2211,1266,1,5,Muy conforme con la calidad,2024-04-22,14:16:32
2212,293,1,9,Todo perfecto,2025-09-08,08:06:56
2213,555,2,5,Entrega rápida y producto excelente,2025-10-02,15:07:04
2214,560,1,10,Tardó un poco más de lo esperado,2024-01-23,06:38:03
2215,1021,2,10,Muy conforme con la calidad,2024-11-14,07:08:42
2216,201,1,9,Atención muy buena,2025-02-03,08:33:41
2217,1458,1,3,Entrega rápida y producto excelente,2025-07-18,12:12:34
2218,528,1,1,Entrega rápida y producto excelente,2025-02-08,01:58:36
2219,919,1,9,Tardó un poco más de lo esperado,2024-06-23,02:26:02
2220,445,1,2,Atención muy buena,2025-09-07,17:23:34
2221,1368,2,8,Atención muy buena,2025-02-11,21:19:04
2222,529,1,8,Atención muy buena,2024-06-12,04:31:52
2223,1186,2,10,Todo perfecto,2024-09-04,02:27:34
2224,164,2,7,Todo perfecto,2024-10-13,15:29:52
2225,204,1,5,Volvería a comprar,2025-04-05,03:35:20
2226,164,2,8,Podría mejorar el empaque,2025-06-24,09:24:59
2227,253,2,10,Entrega rápida y producto excelente,2024-02-26,10:41:15
2228,1155,2,9,Entrega rápida y producto excelente,2025-07-02,06:58:45
2229,193,1,5,,2025-07-21,22:35:19
2230,778,1,8,Atención muy buena,2025-08-08,21:35:48
2231,593,1,10,Volvería a comprar,2024-08-09,04:13:02
2232,772,2,4,Entrega rápida y producto excelente,2024-08-05,01:04:12
2233,32,2,7,Todo perfecto,2024-11-06,18:24:25
2234,961,1,7,Atención muy buena,2024-03-05,00:13:57
2235,1062,1,9,Podría mejorar el empaque,2024-08-29,21:02:13
2236,700,1,7,Entrega rápida y producto excelente,2024-06-25,09:38:45
2237,376,2,3,Muy conforme con la calidad,2025-01-25,11:47:48
2238,866,1,8,Podría mejorar el empaque,2024-03-16,18:25:34
2239,136,2,5,Tardó un poco más de lo esperado,2024-07-17,07:36:08
2240,888,2,9,Muy conforme con la calidad,2024-05-06,17:47:20
2241,1255,1,9,,2024-01-28,11:52:45
2242,601,1,9,Podría mejorar el empaque,2024-04-28,04:39:40
2243,204,1,7,Volvería a comprar,2025-04-11,19:15:13
2244,859,2,8,,2024-06-24,20:32:19
2245,1029,1,5,Podría mejorar el empaque,2024-06-24,05:58:42
2246,447,2,8,Muy conforme con la calidad,2024-03-21,23:39:40
2247,239,1,7,Volvería a comprar,2025-05-07,11:26:44
2248,101,1,4,Tardó un poco más de lo esperado,2024-07-19,01:51:10
2249,1263,2,9,Todo perfecto,2024-11-23,15:53:58
2250,881,2,6,Atención muy buena,2024-03-24,06:27:43
2251,360,2,7,Atención muy buena,2024-12-29,16:59:47
2252,1373,2,3,Muy conforme con la calidad,2024-09-09,18:09:51
2253,843,1,9,Entrega rápida y producto excelente,2024-08-25,02:28:16
2254,307,1,9,Volvería a comprar,2024-11-13,16:23:08
2255,1162,1,5,Todo perfecto,2025-08-03,06:35:10
2256,708,2,8,Tardó un poco más de lo esperado,2025-05-05,15:42:15
2257,1034,1,4,Volvería a comprar,2025-01-13,15:05:49
2258,1492,1,4,Tardó un poco más de lo esperado,2025-04-15,23:50:59
2259,1388,1,10,Volvería a comprar,2025-03-14,05:57:30
2260,262,1,9,Todo perfecto,2024-07-08,22:08:42
2261,1188,1,10,Entrega rápida y producto excelente,2025-06-26,04:28:24
2262,678,1,9,Todo perfecto,2024-03-11,03:51:14
2263,546,2,8,Volvería a comprar,2025-06-24,12:34:23
2264,1206,1,8,Tardó un poco más de lo esperado,2025-03-03,02:57:40
2265,27,2,10,Entrega rápida y producto excelente,2025-04-25,08:56:03
2266,184,2,7,Atención muy buena,2025-08-08,02:49:24
2267,536,1,8,Todo perfecto,2024-12-09,10:44:18
2268,1350,1,10,Muy conforme con la calidad,2024-02-03,02:25:07
2269,542,1,9,Tardó un poco más de lo esperado,2024-10-20,21:26:23
2270,1151,1,10,Volvería a comprar,2025-05-29,22:21:39
2271,1471,2,7,Todo perfecto,2025-08-21,09:09:16
2272,672,2,6,Todo perfecto,2024-05-20,12:11:03
2273,1259,2,10,,2025-02-12,22:22:53
2274,1396,1,8,Atención muy buena,2025-09-22,06:32:04
2275,284,1,8,,2024-05-27,20:39:01
2276,183,1,7,Atención muy buena,2024-09-23,19:58:25
2277,1353,1,4,,2024-03-15,19:42:42
2278,978,2,10,,2025-08-27,02:44:31
2279,1244,1,2,Entrega rápida y producto excelente,2024-10-03,03:22:25
2280,1430,1,9,Entrega rápida y producto excelente,2024-07-29,23:42:13
2281,1218,2,8,Muy conforme con la calidad,2024-05-15,12:19:19
2282,574,1,9,Muy conforme con la calidad,2025-09-15,07:12:06
2283,1287,2,7,Muy conforme con la calidad,2024-05-06,04:06:06
2284,230,1,9,Entrega rápida y producto excelente,2024-03-28,14:32:21
2285,314,2,6,Volvería a comprar,2025-07-04,01:59:16
2286,203,2,8,Entrega rápida y producto excelente,2024-04-23,13:40:37
2287,980,1,7,Entrega rápida y producto excelente,2024-01-21,00:42:55
2288,37,1,8,Podría mejorar el empaque,2025-04-22,03:36:12
2289,1444,1,10,Podría mejorar el empaque,2025-05-19,20:50:35
2290,656,1,7,Todo perfecto,2024-08-08,19:25:20
2291,731,1,3,Tardó un poco más de lo esperado,2024-12-21,23:43:00
2292,1265,2,8,Tardó un poco más de lo esperado,2024-09-11,08:04:54
2293,896,1,5,Podría mejorar el empaque,2025-05-29,02:15:34
2294,372,1,9,Todo perfecto,2025-07-07,17:25:55
2295,1175,1,7,Todo perfecto,2025-01-11,21:56:10
2296,302,2,10,,2024-04-06,23:01:11
2297,436,2,9,,2025-03-20,05:04:58
2298,1245,2,3,Atención muy buena,2025-05-15,02:54:50
2299,81,2,10,Podría mejorar el empaque,2024-04-21,01:23:15
2300,1268,1,8,,2024-02-01,04:47:09
2301,478,1,2,Tardó un poco más de lo esperado,2024-02-10,22:39:42
2302,882,2,8,Atención muy buena,2024-02-02,19:32:44
2303,673,2,10,Atención muy buena,2025-03-22,14:57:39
2304,1352,1,9,Atención muy buena,2024-12-06,23:36:55
2305,1495,1,10,,2024-11-05,01:34:26
2306,760,2,8,Podría mejorar el empaque,2025-02-10,23:15:05
2307,954,2,9,Muy conforme con la calidad,2024-05-10,06:01:05
2308,212,1,7,Tardó un poco más de lo esperado,2025-07-11,13:39:22
2309,1194,2,9,Podría mejorar el empaque,2024-12-10,12:23:43
2310,31,1,10,Atención muy buena,2025-09-22,07:00:38
2311,585,2,10,Muy conforme con la calidad,2024-07-22,02:01:16
2312,140,2,9,Podría mejorar el empaque,2024-12-24,18:07:37
2313,1096,2,7,Todo perfecto,2024-12-07,09:31:50
2314,1468,1,9,,2024-12-13,08:17:42
2315,1303,2,7,Tardó un poco más de lo esperado,2024-01-11,09:35:02
2316,917,2,6,Podría mejorar el empaque,2024-07-10,23:06:04
2317,153,1,9,Tardó un poco más de lo esperado,2025-08-15,00:28:26
2318,1033,1,10,Atención muy buena,2025-02-15,16:46:26
2319,323,2,5,Muy conforme con la calidad,2024-03-11,06:11:23
2320,38,1,8,Todo perfecto,2025-06-10,17:40:20
2321,1427,1,7,,2025-08-07,01:37:30
2322,451,2,7,Podría mejorar el empaque,2024-07-14,20:13:27
2323,883,2,10,Todo perfecto,2024-04-08,19:16:50
2324,171,1,9,Muy conforme con la calidad,2024-11-14,08:28:47
2325,1161,1,4,Tardó un poco más de lo esperado,2024-12-30,14:11:42
2326,1450,1,3,Atención muy buena,2025-08-13,10:48:54
2327,1079,2,8,Muy conforme con la calidad,2024-07-18,22:18:16
2328,32,2,5,Muy conforme con la calidad,2025-03-28,19:31:00
2329,1468,2,8,Muy conforme con la calidad,2024-04-27,21:57:06
2330,940,1,9,Atención muy buena,2025-09-17,15:14:54
2331,1290,1,10,Atención muy buena,2024-10-11,15:32:48
2332,339,2,10,,2025-08-12,07:38:15
2333,555,2,8,Volvería a comprar,2025-06-06,20:20:55
2334,1048,1,6,,2024-09-19,17:00:30
2335,1465,2,8,Muy conforme con la calidad,2025-06-30,15:31:27
2336,700,1,8,Atención muy buena,2025-04-21,23:20:59
2337,1280,2,8,Podría mejorar el empaque,2025-06-13,18:47:15
2338,264,1,8,Volvería a comprar,2025-06-04,13:24:00
2339,1476,1,9,,2025-03-10,17:57:34
2340,283,2,6,Tardó un poco más de lo esperado,2025-05-28,15:19:35
2341,1034,1,7,Muy conforme con la calidad,2024-04-16,07:33:33
2342,61,1,8,Tardó un poco más de lo esperado,2025-08-20,06:37:26
2343,1203,2,9,Muy conforme con la calidad,2024-10-12,17:38:57
2344,298,2,9,Atención muy buena,2024-06-24,23:03:58
2345,231,1,8,Atención muy buena,2024-07-28,08:10:04
2346,141,1,5,Muy conforme con la calidad,2025-09-02,03:58:01
2347,918,2,9,Atención muy buena,2024-01-20,06:36:38
2348,494,2,9,Todo perfecto,2024-04-09,00:07:27
2349,483,1,6,Entrega rápida y producto excelente,2025-01-09,15:16:40
2350,1336,2,8,Muy conforme con la calidad,2024-10-08,13:14:39
2351,541,1,9,Podría mejorar el empaque,2024-02-07,23:58:01
2352,904,1,10,Tardó un poco más de lo esperado,2024-09-16,12:39:18
2353,1406,2,8,,2025-08-10,22:42:05
2354,945,2,10,Tardó un poco más de lo esperado,2024-06-12,15:41:17
2355,892,2,9,Tardó un poco más de lo esperado,2025-05-30,01:09:48
2356,1280,2,2,Volvería a comprar,2025-06-23,18:07:47
2357,521,2,7,Volvería a comprar,2025-09-17,12:42:51
2358,1077,2,10,Entrega rápida y producto excelente,2024-04-29,16:02:26
2359,823,1,1,Todo perfecto,2025-08-03,14:18:28
2360,175,1,5,Atención muy buena,2024-02-08,19:56:48
2361,612,2,6,Tardó un poco más de lo esperado,2025-05-08,06:34:05
2362,205,1,1,Entrega rápida y producto excelente,2025-10-02,01:41:44
2363,924,1,9,,2024-04-01,08:58:34
2364,698,1,6,Atención muy buena,2024-03-02,14:00:24
2365,602,1,6,Muy conforme con la calidad,2024-03-26,15:57:40
2366,910,1,4,Entrega rápida y producto excelente,2025-03-05,18:34:18
2367,536,1,4,,2025-01-10,00:06:37
2368,686,2,6,Volvería a comprar,2025-03-04,23:31:12
2369,216,1,6,,2024-11-28,22:28:53
2370,1296,1,7,Todo perfecto,2024-10-09,08:44:04
2371,1176,1,10,Muy conforme con la calidad,2024-05-14,05:30:58
2372,396,1,7,Tardó un poco más de lo esperado,2025-09-26,22:58:59
2373,684,2,10,Todo perfecto,2024-05-29,15:54:46
2374,650,2,9,Muy conforme con la calidad,2025-02-26,14:29:59
2375,681,1,7,Atención muy buena,2025-09-06,11:05:49
2376,892,1,4,Muy conforme con la calidad,2024-07-03,08:27:59
2377,681,2,8,Entrega rápida y producto excelente,2025-01-25,15:17:44
2378,618,1,7,,2024-08-16,19:59:31
2379,1328,1,9,,2024-12-10,12:17:44
2380,714,2,9,Atención muy buena,2024-06-26,14:19:35
2381,585,2,9,Tardó un poco más de lo esperado,2024-05-16,15:14:14
2382,630,2,8,Atención muy buena,2024-09-08,12:39:27
2383,832,2,8,Muy conforme con la calidad,2025-04-24,12:02:42
2384,995,1,9,Podría mejorar el empaque,2024-08-14,14:30:59
2385,1347,2,8,Podría mejorar el empaque,2024-08-03,12:41:42
2386,897,1,8,Podría mejorar el empaque,2025-03-22,23:57:21
2387,732,2,10,Atención muy buena,2024-04-20,11:14:01
2388,1068,1,4,Volvería a comprar,2025-08-16,03:05:16
2389,486,1,6,Volvería a comprar,2024-09-13,15:34:54
2390,230,1,8,Muy conforme con la calidad,2024-04-07,15:08:46
2391,389,1,8,Podría mejorar el empaque,2024-05-29,21:51:56
2392,1217,1,5,Volvería a comprar,2024-12-25,18:21:56
2393,598,2,7,Volvería a comprar,2024-01-26,12:32:19
2394,4,1,8,Entrega rápida y producto excelente,2025-06-19,13:52:31
2395,543,2,9,,2024-04-22,23:46:40
2396,1454,1,9,Atención muy buena,2025-03-02,14:11:48
2397,356,2,9,Entrega rápida y producto excelente,2024-02-05,15:17:03
2398,1243,1,8,Atención muy buena,2024-03-10,23:51:21
2399,1345,1,9,Tardó un poco más de lo esperado,2025-05-15,12:24:04
2400,1233,1,8,Muy conforme con la calidad,2024-08-15,06:31:02
2401,905,2,8,Muy conforme con la calidad,2025-09-13,06:57:11
2402,686,1,3,Podría mejorar el empaque,2024-12-01,09:14:19
2403,713,1,7,,2024-01-27,15:01:17
2404,498,1,9,Volvería a comprar,2025-03-01,06:37:33
2405,375,1,10,Atención muy buena,2025-05-21,06:20:02
2406,816,1,7,Todo perfecto,2025-06-09,17:31:33
2407,209,1,9,,2025-04-03,04:13:38
2408,199,1,2,Muy conforme con la calidad,2024-07-08,10:13:30
2409,437,2,7,Tardó un poco más de lo esperado,2024-04-30,20:42:55
2410,415,2,4,Todo perfecto,2025-05-29,16:51:40
2411,1479,1,5,Muy conforme con la calidad,2025-08-30,03:45:44
2412,410,2,7,Atención muy buena,2024-05-03,01:01:26
2413,657,2,7,Volvería a comprar,2024-09-08,01:37:04
2414,1032,1,9,Atención muy buena,2025-06-04,05:31:17
2415,1270,1,10,Tardó un poco más de lo esperado,2024-07-18,04:30:28
2416,1408,1,10,,2025-02-15,16:07:00
2417,682,2,2,Entrega rápida y producto excelente,2024-08-18,22:55:46
2418,447,1,7,Entrega rápida y producto excelente,2024-02-05,23:33:54
2419,1398,2,9,Atención muy buena,2024-02-06,07:25:37
2420,530,2,9,Tardó un poco más de lo esperado,2025-08-04,21:03:23
2421,849,2,8,,2024-11-12,05:51:55
2422,771,2,6,Todo perfecto,2025-01-14,06:24:37
2423,200,1,6,Muy conforme con la calidad,2024-06-02,18:10:35
2424,954,1,9,Atención muy buena,2025-08-29,09:12:31
2425,241,1,8,Tardó un poco más de lo esperado,2025-10-05,16:20:07
2426,1080,2,4,,2025-01-24,05:52:06
2427,1071,2,6,Muy conforme con la calidad,2024-07-25,15:50:54
2428,481,1,8,Podría mejorar el empaque,2025-06-06,19:42:35
2429,658,1,8,Todo perfecto,2025-07-03,07:34:52
2430,302,1,2,Todo perfecto,2025-08-19,06:58:55
2431,472,2,5,Podría mejorar el empaque,2024-10-26,14:04:49
2432,1251,1,7,Volvería a comprar,2024-05-30,15:46:28
2433,1203,2,8,Volvería a comprar,2024-03-12,14:38:17
2434,598,2,7,Atención muy buena,2025-04-02,00:37:19
2435,1378,2,8,Entrega rápida y producto excelente,2025-04-03,22:18:18
2436,31,2,9,Entrega rápida y producto excelente,2025-06-22,03:48:17
2437,330,1,9,Atención muy buena,2025-02-03,16:15:20
2438,673,2,8,Atención muy buena,2024-05-26,03:00:44
2439,659,1,9,Entrega rápida y producto excelente,2025-03-27,19:23:13
2440,211,1,2,Volvería a comprar,2025-03-23,16:52:34
2441,506,1,9,,2025-04-10,13:20:51
2442,1288,1,7,Muy conforme con la calidad,2025-02-22,05:06:59
2443,1422,2,5,Atención muy buena,2025-07-10,17:47:12
2444,1011,1,2,Volvería a comprar,2024-04-14,19:42:43
2445,154,2,5,Tardó un poco más de lo esperado,2024-12-04,02:34:53
2446,914,1,6,Volvería a comprar,2025-02-23,09:13:51
2447,1362,1,6,Todo perfecto,2024-11-25,04:26:04
2448,75,1,4,Tardó un poco más de lo esperado,2024-11-06,06:27:22
2449,801,2,8,Podría mejorar el empaque,2025-07-09,21:53:39
2450,1174,2,8,Tardó un poco más de lo esperado,2025-05-25,18:06:50
2451,560,1,7,,2025-01-07,01:23:17
2452,1286,1,9,Atención muy buena,2025-04-01,11:05:37
2453,866,1,8,Volvería a comprar,2024-05-01,12:10:01
2454,952,1,10,Volvería a comprar,2024-03-08,07:41:03
2455,553,1,6,Volvería a comprar,2024-03-12,01:23:56
2456,1238,1,0,Entrega rápida y producto excelente,2025-09-22,21:50:04
2457,683,2,10,Tardó un poco más de lo esperado,2024-11-25,15:21:48
2458,598,1,9,Todo perfecto,2025-08-12,08:23:36
2459,1302,1,4,Atención muy buena,2025-07-01,14:29:01
2460,85,1,1,Todo perfecto,2024-04-18,14:17:52
2461,723,1,10,,2025-04-10,13:31:32
2462,15,1,4,Volvería a comprar,2024-12-17,11:54:35
2463,486,2,9,Entrega rápida y producto excelente,2024-11-20,02:26:59
2464,726,2,10,Atención muy buena,2025-09-14,07:02:15
2465,1348,1,8,Volvería a comprar,2025-06-16,13:59:15
2466,28,1,8,Muy conforme con la calidad,2025-02-15,10:40:25
2467,113,1,10,,2024-10-31,22:54:45
2468,1433,2,8,,2024-01-19,07:56:40
2469,479,1,7,Entrega rápida y producto excelente,2025-05-24,15:35:35
2470,647,1,10,Muy conforme con la calidad,2024-07-08,05:34:57
2471,62,1,6,Tardó un poco más de lo esperado,2024-10-20,07:34:29
2472,112,1,4,Muy conforme con la calidad,2024-08-18,09:59:11
2473,416,2,6,Muy conforme con la calidad,2025-05-29,19:32:23
2474,907,2,10,Todo perfecto,2024-03-12,09:53:13
2475,310,1,8,Podría mejorar el empaque,2024-10-10,05:22:30
2476,889,1,3,Todo perfecto,2024-07-24,14:47:15
2477,339,1,7,Entrega rápida y producto excelente,2024-08-02,18:50:59
2478,418,2,4,Volvería a comprar,2024-07-19,09:18:19
2479,713,1,9,,2025-06-29,07:30:24
2480,462,2,10,Volvería a comprar,2024-03-21,04:59:43
2481,1091,1,7,Todo perfecto,2025-02-07,20:55:02
2482,867,1,10,Entrega rápida y producto excelente,2024-06-30,14:30:48
2483,1237,1,10,Muy conforme con la calidad,2025-05-27,06:38:39
2484,1441,1,9,Muy conforme con la calidad,2025-07-16,16:44:44
2485,633,2,3,Muy conforme con la calidad,2025-09-13,14:41:51
2486,204,1,9,,2025-09-19,18:52:59
2487,1234,1,9,Tardó un poco más de lo esperado,2024-01-17,11:24:03
2488,201,2,5,Atención muy buena,2024-08-24,17:12:22
2489,1015,2,9,Podría mejorar el empaque,2024-08-13,06:48:23
2490,385,2,7,Atención muy buena,2025-01-29,21:12:54
2491,1099,1,8,Atención muy buena,2024-08-28,09:29:02
2492,728,1,10,Muy conforme con la calidad,2024-05-28,08:42:04
2493,1451,2,7,Tardó un poco más de lo esperado,2024-05-13,23:44:30
2494,358,1,5,Podría mejorar el empaque,2024-01-19,13:03:02
2495,856,2,10,Atención muy buena,2024-06-30,09:47:28
2496,3,1,10,Todo perfecto,2025-06-19,02:36:34
2497,732,1,9,Podría mejorar el empaque,2024-08-09,20:21:04
2498,1410,1,10,Volvería a comprar,2024-05-07,12:31:23
2499,138,2,7,Todo perfecto,2024-10-29,08:08:34
2500,243,2,10,Podría mejorar el empaque,2024-03-06,18:25:45
2501,32,1,8,Todo perfecto,2025-09-02,05:40:54
2502,1280,2,9,Atención muy buena,2024-05-09,01:02:03
2503,345,1,8,,2024-08-13,23:01:09
2504,220,1,8,Todo perfecto,2024-12-05,10:38:11
2505,1296,1,3,Atención muy buena,2024-07-24,13:11:29
2506,547,1,10,Tardó un poco más de lo esperado,2024-03-02,19:05:19
2507,1169,2,7,Volvería a comprar,2024-08-25,20:54:41
2508,1217,2,7,Volvería a comprar,2024-12-08,08:06:54
2509,126,1,8,Atención muy buena,2024-10-25,10:16:14
2510,843,1,10,Todo perfecto,2024-03-20,09:56:46
2511,1260,1,9,Tardó un poco más de lo esperado,2025-02-15,20:19:35
2512,171,1,8,Volvería a comprar,2024-12-31,14:09:01
2513,889,2,7,,2024-10-24,16:28:54
2514,1012,2,4,Entrega rápida y producto excelente,2024-01-30,12:51:39
2515,1418,2,6,Volvería a comprar,2024-06-14,22:52:21
2516,677,2,10,Atención muy buena,2025-07-24,17:48:13
2517,979,1,4,Volvería a comprar,2025-04-25,08:23:31
2518,326,2,8,,2025-08-29,02:20:20
2519,522,2,10,Tardó un poco más de lo esperado,2024-02-01,08:37:03
2520,1326,2,8,,2025-01-11,19:39:01
2521,228,1,8,Podría mejorar el empaque,2025-09-08,17:05:45
2522,1093,2,6,Muy conforme con la calidad,2025-07-07,15:46:45
2523,587,1,8,,2025-03-22,23:33:18
2524,873,1,9,,2024-11-08,12:10:26
2525,733,2,9,Muy conforme con la calidad,2024-03-08,21:10:45
2526,276,1,7,Volvería a comprar,2024-10-08,14:10:47
2527,1428,2,10,Volvería a comprar,2025-09-15,09:13:36
2528,199,2,6,Todo perfecto,2024-03-06,02:05:03
2529,221,1,9,Muy conforme con la calidad,2025-04-05,04:22:53
2530,1015,2,10,,2024-07-09,12:25:22
2531,6,1,6,Volvería a comprar,2024-05-18,02:06:06
2532,1061,2,9,,2025-05-15,00:45:21
2533,1271,1,10,Muy conforme con la calidad,2024-10-04,13:50:58
2534,619,1,5,Tardó un poco más de lo esperado,2024-04-19,22:28:53
2535,698,2,7,Volvería a comprar,2024-10-06,03:57:35
2536,1484,1,9,Podría mejorar el empaque,2024-11-13,09:05:18
2537,1316,1,8,,2024-03-22,22:38:14
2538,1034,1,8,Podría mejorar el empaque,2025-02-05,23:07:01
2539,790,2,7,Todo perfecto,2025-04-20,22:44:40
2540,1399,2,5,Volvería a comprar,2025-05-21,08:12:03
2541,1045,1,7,Podría mejorar el empaque,2025-02-07,06:00:58
2542,59,2,9,Atención muy buena,2025-08-10,20:29:01
2543,244,1,9,Atención muy buena,2024-07-29,09:43:59
2544,408,1,9,Muy conforme con la calidad,2025-07-04,22:20:34
2545,259,2,4,Entrega rápida y producto excelente,2025-05-06,15:00:40
2546,960,2,9,Podría mejorar el empaque,2024-10-11,15:43:00
2547,878,2,9,Atención muy buena,2024-07-09,20:31:42
2548,584,1,1,,2024-11-24,06:28:22
2549,397,1,6,,2024-07-29,05:41:51
2550,167,2,9,Tardó un poco más de lo esperado,2024-10-15,13:34:38
2551,1216,2,4,Todo perfecto,2024-01-16,22:58:57
2552,1271,1,1,Muy conforme con la calidad,2024-11-07,02:09:48
2553,1293,1,7,Podría mejorar el empaque,2024-08-05,23:34:18
2554,223,2,4,Volvería a comprar,2024-10-31,20:42:09
2555,201,2,6,Podría mejorar el empaque,2025-08-18,10:22:56
2556,342,1,7,Tardó un poco más de lo esperado,2025-07-07,10:48:35
2557,913,1,6,Podría mejorar el empaque,2024-04-10,05:52:21
2558,752,1,0,Atención muy buena,2025-03-01,08:32:15
2559,78,1,9,Todo perfecto,2024-04-22,17:54:12
2560,60,2,9,Tardó un poco más de lo esperado,2024-04-11,17:45:44
2561,1254,1,7,Muy conforme con la calidad,2024-07-22,08:28:46
2562,183,1,7,Tardó un poco más de lo esperado,2024-04-17,17:26:53
2563,591,2,5,Todo perfecto,2025-08-18,02:17:21
2564,849,1,9,Podría mejorar el empaque,2025-06-06,16:12:16
2565,1248,2,8,Podría mejorar el empaque,2024-05-13,22:36:31
2566,741,2,6,Tardó un poco más de lo esperado,2024-01-12,22:27:19
2567,1133,2,10,Tardó un poco más de lo esperado,2024-06-10,00:26:44
2568,844,1,5,Entrega rápida y producto excelente,2024-10-17,04:18:36
2569,313,1,4,Tardó un poco más de lo esperado,2024-01-26,15:03:38
2570,891,2,7,Entrega rápida y producto excelente,2024-02-15,15:50:01
2571,195,1,4,Entrega rápida y producto excelente,2025-02-02,17:45:10
2572,642,1,8,Atención muy buena,2024-08-14,08:09:59
2573,569,1,10,Muy conforme con la calidad,2024-11-03,06:40:43
2574,1237,1,9,,2025-04-19,11:43:04
2575,1407,1,8,Tardó un poco más de lo esperado,2025-05-04,15:01:18
2576,1207,1,7,Volvería a comprar,2025-02-01,03:48:33
2577,1236,1,7,Entrega rápida y producto excelente,2024-09-07,11:06:25
2578,1279,1,9,Todo perfecto,2024-02-07,06:03:48
2579,1439,1,8,Tardó un poco más de lo esperado,2025-08-24,14:24:32
2580,858,1,7,Atención muy buena,2025-07-13,08:17:52
2581,1479,2,9,Muy conforme con la calidad,2025-03-30,04:48:25
2582,924,2,7,Entrega rápida y producto excelente,2025-04-02,19:22:33
2583,382,2,8,Todo perfecto,2024-04-24,03:26:14
2584,16,1,7,Muy conforme con la calidad,2025-04-06,19:29:19
2585,862,1,8,Entrega rápida y producto excelente,2024-07-19,14:47:04
2586,234,2,9,Todo perfecto,2025-10-06,18:31:30
2587,475,2,6,Entrega rápida y producto excelente,2024-06-08,02:27:35
2588,392,1,10,Tardó un poco más de lo esperado,2024-02-14,18:28:22
2589,1141,1,6,Tardó un poco más de lo esperado,2025-03-27,17:01:38
2590,183,1,2,Atención muy buena,2025-09-11,20:37:52
2591,524,1,10,,2025-01-30,22:11:52
2592,690,1,8,Todo perfecto,2025-06-20,13:42:43
2593,284,1,5,Atención muy buena,2024-07-08,09:28:05
2594,860,1,10,Tardó un poco más de lo esperado,2024-02-23,02:47:26
2595,991,2,10,,2024-09-01,04:26:51
2596,163,2,7,Todo perfecto,2025-04-14,16:13:00
2597,1364,1,9,Todo perfecto,2025-05-21,00:54:11
2598,1233,2,9,Muy conforme con la calidad,2024-03-29,01:36:44
2599,1009,1,7,Volvería a comprar,2024-12-09,23:56:56
2600,822,1,3,Todo perfecto,2025-02-14,06:54:48
2601,1198,1,9,Todo perfecto,2025-04-25,03:02:18
2602,652,1,9,Entrega rápida y producto excelente,2024-02-26,17:17:45
2603,293,1,8,Atención muy buena,2024-08-25,09:23:50
2604,9,2,5,Podría mejorar el empaque,2025-03-11,13:52:28
2605,967,1,0,Tardó un poco más de lo esperado,2024-09-16,03:37:33
2606,1090,1,10,Muy conforme con la calidad,2024-10-08,01:11:49
2607,1324,1,7,Volvería a comprar,2024-03-08,01:59:40
2608,212,1,4,Tardó un poco más de lo esperado,2024-12-03,02:39:32
2609,77,1,8,,2024-07-14,19:14:49
2610,1261,1,9,Muy conforme con la calidad,2024-10-19,02:37:01
2611,820,1,8,Tardó un poco más de lo esperado,2025-02-09,13:27:04
2612,1321,1,7,Entrega rápida y producto excelente,2024-07-05,18:00:42
2613,709,2,7,Todo perfecto,2025-05-26,07:31:18
2614,1325,1,10,Muy conforme con la calidad,2024-05-03,15:21:39
2615,1339,1,7,Tardó un poco más de lo esperado,2025-08-25,04:10:43
2616,136,1,3,Entrega rápida y producto excelente,2025-04-24,19:55:49
2617,459,2,7,Atención muy buena,2024-09-11,02:36:47
2618,334,2,4,Muy conforme con la calidad,2025-01-08,15:35:05
2619,260,2,10,Muy conforme con la calidad,2024-02-14,19:27:26
2620,264,2,8,Entrega rápida y producto excelente,2024-12-10,08:17:15
2621,1060,1,10,Podría mejorar el empaque,2025-03-19,10:19:30
2622,433,1,10,Tardó un poco más de lo esperado,2025-01-10,11:24:25
2623,1056,2,10,,2025-05-03,10:12:04
2624,246,1,9,,2025-04-08,15:28:45
2625,1033,1,10,Atención muy buena,2024-11-04,06:29:20
2626,1148,2,8,Entrega rápida y producto excelente,2024-06-02,20:49:13
2627,511,1,10,Tardó un poco más de lo esperado,2025-02-20,02:50:08
2628,264,1,9,Podría mejorar el empaque,2024-08-13,05:54:02
2629,553,1,9,Volvería a comprar,2025-04-27,18:58:00
2630,196,1,2,,2024-12-14,13:44:28
2631,203,2,1,Volvería a comprar,2024-01-20,06:49:44
2632,1076,2,4,Todo perfecto,2024-12-30,09:52:44
2633,829,1,4,Atención muy buena,2024-06-30,05:19:00
2634,245,1,10,Entrega rápida y producto excelente,2024-09-25,13:36:02
2635,240,2,10,Todo perfecto,2025-02-13,17:47:53
